account_number,bank_name,date,amount,type,narration,payment_mode,category
34068224171,INDUSBANK LIMITED,15/01/2024,598828.48,DEBIT,RTGS-ICICR406650879120-Biplab Bose,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,16/01/2024,806680.21,DEBIT,RTGS-ICICR425692516542-Biplab Mukherjee,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,17/01/2024,35597.6,CREDIT,CLG-MINDWAVE CONSULTING,CHQ,SALARY
34068224171,INDUSBANK LIMITED,17/01/2024,211.9,DEBIT,SERVICE CHARGES-NEFT/RTGS Charges,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,17/01/2024,170833.13,CREDIT,NEFT-226549398508-THERMAL SYSTEMS LTD,NEFT,SALARY
34068224171,INDUSBANK LIMITED,17/01/2024,113099.69,CREDIT,IMPS-646541084296-INFOCORE TECHNOLOGIES,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,18/01/2024,10404.27,DEBIT,UPI/DR/854662006788/Sourav Bose/9460338544@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,18/01/2024,122832.24,CREDIT,IMPS-941910093672-MOTOR INDUSTRIES LTD,IMPS,SALARY
34068224171,INDUSBANK LIMITED,18/01/2024,253040.23,DEBIT,CHQ PAID-Arpita Bose-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,19/01/2024,57054.2,DEBIT,IMPS-985644642663-Amit Chatterjee,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,20/01/2024,10700.03,DEBIT,UPI/DR/380209614650/Sujit Mukherjee/8435246132@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,22/01/2024,55881.22,CREDIT,NEFT-405024929549-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,23/01/2024,10107.96,CREDIT,CASH DEPOSIT-Sujit Mukherjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,24/01/2024,47699.63,CREDIT,CASH DEPOSIT-Sujit Banerjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,24/01/2024,44895.47,CREDIT,IMPS-316395605051-CONSTRUCTION SOLUTIONS LTD,IMPS,SALARY
34068224171,INDUSBANK LIMITED,25/01/2024,94280.96,DEBIT,CHQ PAID-Arpita Banerjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/01/2024,260127.15,DEBIT,NEFT-256628219425-Sujit Sen,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/01/2024,184407.06,DEBIT,NEFT-853425720551-Biplab Mukherjee,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/01/2024,71995.03,CREDIT,CLG-SOFTWAVE TECHNOLOGIES,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,27/01/2024,23084.14,CREDIT,CASH DEPOSIT-Amit Dutta,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,29/01/2024,767.86,CREDIT,UPI/CR/568609341618/Sourav Dutta/7947589516@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,30/01/2024,35920.48,CREDIT,IMPS-199978623088-URBAN CONSTRUCTIONS,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,30/01/2024,983.42,DEBIT,UPI/DR/319011992581/Sujit Mukherjee/8459688825@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,30/01/2024,237764.77,DEBIT,RTGS-ICICR629304592808-Amit Das,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,31/01/2024,33200.78,CREDIT,IMPS-391960169668-MEDCARE LABORATORIES,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,01/02/2024,6052.65,CREDIT,UPI/CR/766815255507/Biplab Chatterjee/9732135875@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,01/02/2024,3133.67,CREDIT,UPI/CR/676536493360/Debashis Bose/9892665695@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,01/02/2024,14390.68,CREDIT,NEFT-579208235883-METROPOLITAN BUILDERS,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,02/02/2024,131304.62,CREDIT,RTGS-ICICR418445097935-RETAIL SOLUTIONS INDIA,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,02/02/2024,28123.8,CREDIT,CLG-MEDCARE LABORATORIES,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,03/02/2024,34145.49,CREDIT,IMPS-236020219390-HEALTHCARE PRODUCTS LTD,IMPS,SALARY
34068224171,INDUSBANK LIMITED,03/02/2024,19837.89,DEBIT,IMPS-987325588162-Moumita Dutta,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,05/02/2024,90611.96,CREDIT,NEFT-334880454488-MEDCARE LABORATORIES,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,05/02/2024,226722.2,DEBIT,CHQ PAID-Biplab Chatterjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,06/02/2024,42083.34,CREDIT,IMPS-926943581722-FABRIC INDUSTRIES INDIA,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,07/02/2024,3845.85,DEBIT,NEFT Dr-748037584551-UTILITY SUBSCRIPTION,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,07/02/2024,20150.69,CREDIT,CLG-URBAN CONSTRUCTIONS,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,07/02/2024,545302.1,CREDIT,RTGS-ICICR118460914780-CONSUMER PRODUCTS INDIA,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,08/02/2024,439359.48,CREDIT,NEFT-711338573680-CREDIT SERVICES LTD,NEFT,SALARY
34068224171,INDUSBANK LIMITED,09/02/2024,7294.02,DEBIT,CASH WITHDRAWAL-Sujit Chatterjee,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,10/02/2024,222975.15,CREDIT,CLG-CYBERCRAFT SYSTEMS,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,10/02/2024,439359.48,DEBIT,REVERSAL-NEFT-711338573680-CREDIT SERVICES LTD,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,10/02/2024,270901.84,CREDIT,IMPS-811196746303-PERSONAL CARE LTD,IMPS,SALARY
34068224171,INDUSBANK LIMITED,10/02/2024,274645.82,CREDIT,IMPS-863314852683-HEALTHPLUS PHARMA LTD,IMPS,SALARY
34068224171,INDUSBANK LIMITED,12/02/2024,484572.65,DEBIT,CHQ PAID-Moumita Das-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,12/02/2024,344514.64,CREDIT,CLG-CYBERCRAFT SYSTEMS,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,12/02/2024,928827.54,CREDIT,NEFT-722751383093-METROPOLITAN BUILDERS,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,12/02/2024,266629.56,DEBIT,IMPS-386711333675-Biplab Dutta,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,13/02/2024,177723.44,DEBIT,IMPS-229672250840-Sourav Bose,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,13/02/2024,209164.03,CREDIT,IMPS-291458747402-DIGITAL SOLUTIONS INDIA,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,14/02/2024,5139.75,DEBIT,ATM WDL-64288,POS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,14/02/2024,2089.31,DEBIT,NEFT Dr-982155916435-UTILITY SUBSCRIPTION,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,14/02/2024,860573.1,DEBIT,CHQ PAID-Debashis Mukherjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,14/02/2024,2057439.22,CREDIT,RTGS-ICICR224207147482-CODEBASE SOLUTIONS,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,15/02/2024,6604901.86,CREDIT,RTGS-ICICR512535454526-NETFORGE TECHNOLOGIES,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,15/02/2024,270678.57,DEBIT,CASH WITHDRAWAL-Amit Das,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,15/02/2024,435753.83,CREDIT,UPI/CR/127098656863/Amit Sen/6346545138@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,15/02/2024,3066310.16,CREDIT,NEFT-663968501413-SOFTWAVE TECHNOLOGIES,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,15/02/2024,5082880.72,DEBIT,NEFT-684160712560-Moumita Ghosh,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,16/02/2024,618383.41,DEBIT,NEFT-752697218886-Sujit Chatterjee,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,16/02/2024,2033021.33,DEBIT,NEFT-288107249408-Sreya Dutta,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,17/02/2024,2796126.89,CREDIT,NEFT-497020784348-METROPOLITAN BUILDERS,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,20/02/2024,863691.64,DEBIT,CHQ PAID-Arpita Mukherjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,20/02/2024,150310.78,DEBIT,UPI/DR/940080836940/Biplab Banerjee/6623973149@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,21/02/2024,370145.91,CREDIT,UPI/CR/118692522892/Amit Banerjee/6720919916@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,21/02/2024,66597.22,DEBIT,CASH WITHDRAWAL-Sourav Banerjee,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,21/02/2024,1095242.72,DEBIT,IMPS-533378097194-Amit Sen,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,22/02/2024,267943.75,DEBIT,CASH WITHDRAWAL-Sourav Mukherjee,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,22/02/2024,32045.52,CREDIT,UPI/CR/348875155602/Sreya Das/9912223848@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,22/02/2024,963933.02,DEBIT,IMPS-722445992263-Sreya Sen,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,23/02/2024,752471.99,DEBIT,NEFT-338804176013-Sreya Ghosh,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,24/02/2024,2376236.82,DEBIT,CHQ PAID-Moumita Dutta-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,24/02/2024,121848.11,DEBIT,IMPS-223368703784-Sujit Ghosh,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,26/02/2024,180865.09,CREDIT,IMPS-544132950798-CLOUDTECH SERVICES,IMPS,SALARY
34068224171,INDUSBANK LIMITED,26/02/2024,425512.47,DEBIT,CHQ PAID-Sujit Chatterjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/02/2024,393.19,DEBIT,SERVICE CHARGES-Statement Charges,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/02/2024,181069.1,CREDIT,CLG-WEBSTREAM LIMITED,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,28/02/2024,1036203.45,CREDIT,NEFT-764824582345-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,28/02/2024,423642.73,CREDIT,CLG-FINANCE SOLUTIONS INDIA,CHQ,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,28/02/2024,442.15,DEBIT,Service Charges-Demat Account AMC,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,01/03/2024,96701.73,CREDIT,CASH DEPOSIT-Sujit Chatterjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,01/03/2024,1940460.36,CREDIT,NEFT-871908033928-METROPOLITAN BUILDERS,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,01/03/2024,1994906.18,CREDIT,NEFT-267999854085-MOTOR INDUSTRIES LTD,NEFT,SALARY
34068224171,INDUSBANK LIMITED,04/03/2024,130821.28,DEBIT,IMPS-791810828925-Sujit Chatterjee,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,04/03/2024,203838.62,DEBIT,IMPS-127123589284-Moumita Mukherjee,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,04/03/2024,476.65,DEBIT,SERVICE CHARGES-Online Banking Charges,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,04/03/2024,9423248.41,CREDIT,RTGS-ICICR635893966836-HIGHWAY DEVELOPERS INDIA,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,05/03/2024,1853595.54,DEBIT,CHQ PAID-Sourav Bose-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,05/03/2024,5782524.88,DEBIT,NEFT-457067134864-Moumita Chatterjee,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,05/03/2024,631608.9,CREDIT,CASH DEPOSIT-Moumita Mukherjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,05/03/2024,2942179.08,CREDIT,NEFT-730185163872-CYBERCRAFT SYSTEMS,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,06/03/2024,13421.25,DEBIT,ATM WDL-55042,POS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,06/03/2024,631608.9,DEBIT,REVERSAL-CASH DEPOSIT-Moumita Mukherjee,POS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,06/03/2024,568755.41,CREDIT,UPI/CR/442187200778/Arpita Mukherjee/7355363860@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,07/03/2024,4544.17,DEBIT,NEFT Dr-538780079401-INSURANCE SUBSCRIPTION,NEFT,TAX_SHIELD
34068224171,INDUSBANK LIMITED,07/03/2024,4439230.61,DEBIT,NEFT-308620924065-Moumita Mukherjee,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,07/03/2024,290582.64,CREDIT,IMPS-957755519646-FABRIC INDUSTRIES INDIA,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,07/03/2024,1769291.04,CREDIT,IMPS-964604185796-FOOD INDUSTRIES CORP,IMPS,SALARY
34068224171,INDUSBANK LIMITED,07/03/2024,91266.35,DEBIT,CASH WITHDRAWAL-Arpita Das,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,09/03/2024,4351255.2,DEBIT,NEFT-928356291303-Amit Banerjee,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,09/03/2024,1610650.77,DEBIT,CHQ PAID-Biplab Mukherjee-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,11/03/2024,78773.47,DEBIT,UPI/DR/837398205041/Arpita Das/6953329982@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,11/03/2024,3194649.09,DEBIT,RTGS-ICICR368056278627-Amit Sen,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,12/03/2024,2497139.27,CREDIT,RTGS-ICICR679593603959-WELLNESS BRANDS INDIA,NETBANKING,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,12/03/2024,3379867.9,CREDIT,RTGS-ICICR327809746327-GATEWAY PROJECTS LTD,NETBANKING,SALARY
34068224171,INDUSBANK LIMITED,13/03/2024,77674.65,CREDIT,CASH DEPOSIT-Sourav Mukherjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,13/03/2024,850104.21,DEBIT,IMPS-632532016651-Sreya Dutta,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,14/03/2024,4284323.43,DEBIT,RTGS-ICICR695881771098-Sujit Sen,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,14/03/2024,2260.7,DEBIT,NEFT Dr-497203025608-INSURANCE SUBSCRIPTION,NEFT,TAX_SHIELD
34068224171,INDUSBANK LIMITED,14/03/2024,36417.4,CREDIT,UPI/CR/824870473349/Amit Banerjee/8116282177@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,15/03/2024,192131.17,DEBIT,IMPS-655319040390-Sourav Chatterjee,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,15/03/2024,19822.63,CREDIT,UPI/CR/202722848380/Sujit Chatterjee/9415827650@pay,UPI,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,16/03/2024,1012792.79,CREDIT,NEFT-421582089366-INFOCORE TECHNOLOGIES,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,16/03/2024,448414.06,CREDIT,IMPS-782576963678-APEX HEAVY INDUSTRIES,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,18/03/2024,393067.87,CREDIT,CASH DEPOSIT-Amit Mukherjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,18/03/2024,162492.37,CREDIT,CASH DEPOSIT-Amit Chatterjee,POS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,19/03/2024,840837.71,DEBIT,CHQ PAID-Biplab Das-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,19/03/2024,21295.36,DEBIT,UPI/DR/376923425186/Moumita Ghosh/6516181209@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,20/03/2024,85813.69,DEBIT,CASH WITHDRAWAL-Sreya Bose,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,20/03/2024,712757.75,CREDIT,NEFT-699637882807-GATEWAY PROJECTS LTD,NEFT,SALARY
34068224171,INDUSBANK LIMITED,21/03/2024,1273425.04,CREDIT,NEFT-241768655002-DATABRIDGE INFOTECH,NEFT,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,21/03/2024,666609.72,CREDIT,CLG-MINDWAVE CONSULTING,CHQ,SALARY
34068224171,INDUSBANK LIMITED,21/03/2024,2791511.5,CREDIT,NEFT-649466297440-MINDWAVE CONSULTING,NEFT,SALARY
34068224171,INDUSBANK LIMITED,22/03/2024,415020.03,CREDIT,IMPS-190042070958-CODEBASE SOLUTIONS,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,26/03/2024,836644.93,CREDIT,IMPS-213703920495-APEX HEAVY INDUSTRIES,IMPS,GENERAL_CREDIT
34068224171,INDUSBANK LIMITED,26/03/2024,175615.43,DEBIT,UPI/DR/194697222208/Biplab Mukherjee/6215583962@pay,UPI,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/03/2024,2675870.57,DEBIT,NEFT-521637214484-Sujit Das,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,27/03/2024,1980238.76,DEBIT,CHQ PAID-Sujit Dutta-MICR,CHQ,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,28/03/2024,523731.37,CREDIT,IMPS-193956004267-MINDWAVE CONSULTING,IMPS,SALARY
34068224171,INDUSBANK LIMITED,28/03/2024,697372.48,DEBIT,NEFT-381927547304-Sourav Ghosh,NEFT,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,28/03/2024,227.04,DEBIT,Service Charges-Foreign Currency Markup,NETBANKING,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,30/03/2024,220456.48,DEBIT,IMPS-129362780325-Sujit Mukherjee,IMPS,GENERAL_DEBIT
34068224171,INDUSBANK LIMITED,30/03/2024,1212458.2,CREDIT,CLG-HOUSING DEVELOPERS CORP,CHQ,SALARY
34068224171,INDUSBANK LIMITED,30/03/2024,979133.7,CREDIT,IMPS-538550177762-HEALTHPLUS PHARMA LTD,IMPS,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,01/01/2024,164146.81,CREDIT,CLG-PREMIUM INFRASTRUCTURE,CHQ,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,01/01/2024,744270.36,DEBIT,NEFT-185770231863-Nilesh Desai,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,01/01/2024,24689.36,DEBIT,CASH WITHDRAWAL-Nilesh Parekh,NETBANKING,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,02/01/2024,746709.55,DEBIT,RTGS-ICICR441928840298-Mehul Amin,NETBANKING,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,03/01/2024,23668.95,CREDIT,NEFT-206687277018-CODEBASE SOLUTIONS,NEFT,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,04/01/2024,117579.65,DEBIT,CHQ PAID-Paresh Parekh-MICR,CHQ,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,04/01/2024,45769.46,DEBIT,CHQ PAID-Paresh Shah-MICR,CHQ,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,05/01/2024,150162.13,DEBIT,NEFT Dr-545949026229-RENT PAYMENT-MONTHLY RENT,NEFT,RENT
76395069446,MILESTONE BANKING SOLUTIONS,05/01/2024,33137.92,DEBIT,NEFT-619222929537-GST PAYMENT-GSTIN,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,05/01/2024,11513.38,CREDIT,NEFT-536369050599-FABRIC INDUSTRIES INDIA,NEFT,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,05/01/2024,49446.4,CREDIT,CLG-SUPPLY CHAIN CORP,CHQ,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,06/01/2024,12784.82,DEBIT,IMPS-237897283116-Mehul Modi,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,06/01/2024,10238.4,CREDIT,UPI/CR/850766863503/Nisha Shah/9893371261@pay,UPI,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,06/01/2024,36668.18,CREDIT,IMPS-665388918894-CONSUMER PRODUCTS INDIA,IMPS,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,06/01/2024,23284.17,DEBIT,IMPS-404491024255-Nilesh Vora,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,09/01/2024,24718.18,DEBIT,CHQ PAID-Ketan Trivedi-MICR,CHQ,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,09/01/2024,318887.36,CREDIT,RTGS-ICICR928797146636-MOTOR INDUSTRIES LTD,NETBANKING,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,09/01/2024,65176.59,DEBIT,IMPS-709385786346-Ketan Vora,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,09/01/2024,5621.4,DEBIT,ATM WDL-61848,POS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,10/01/2024,24897.32,DEBIT,IMPS-567258930033-Mehul Shah,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,11/01/2024,87527.92,DEBIT,NEFT-321897978535-GST PAYMENT-GSTIN,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,11/01/2024,47603.13,DEBIT,IMPS-264992715084-Bhavesh Shah,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,11/01/2024,14407.55,CREDIT,UPI/CR/634693463598/Nilesh Desai/7830691313@pay,UPI,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,13/01/2024,3937.52,DEBIT,UPI/DR/579064342033/Nilesh Shah/8515099779@pay,UPI,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,13/01/2024,29391.87,CREDIT,CLG-LIFELINE PHARMACEUTICAL,CHQ,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,16/01/2024,92968.12,CREDIT,NEFT-393169173927-INDUSTRIAL COMPONENTS INDIA,NEFT,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,16/01/2024,293715.54,CREDIT,RTGS-ICICR656466716154-CODEBASE SOLUTIONS,NETBANKING,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,16/01/2024,113050.51,DEBIT,IMPS-583941662546-Bhavesh Patel,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,16/01/2024,239575.9,DEBIT,NEFT-293685760083-Hitesh Patel,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,18/01/2024,57451.85,DEBIT,NEFT-171678543500-Jayesh Desai,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,19/01/2024,11099.0,CREDIT,UPI/CR/793520419897/Nisha Desai/6459805837@pay,UPI,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,20/01/2024,287897.52,DEBIT,NEFT Dr-294167466082-GST PAYMENT-GSTIN 32A2933,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,20/01/2024,57339.93,CREDIT,IMPS-348611760133-SUPPLY CHAIN CORP,IMPS,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,23/01/2024,200769.41,DEBIT,RTGS-ICICR621946573714-Mehul Vora,NETBANKING,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,25/01/2024,1730.62,DEBIT,UPI/DR/902058541673/Nilesh Patel/7587743930@pay,UPI,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,27/01/2024,2628.3,CREDIT,Dividend Cr-FINANCE SOLUTIONS INDIA-EQUITY SHARES,NETBANKING,REDEMPTION
76395069446,MILESTONE BANKING SOLUTIONS,29/01/2024,14084.21,DEBIT,IMPS-267001395060-Nisha Desai,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,29/01/2024,37167.44,CREDIT,IMPS-129440433469-MINDWAVE CONSULTING,IMPS,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,29/01/2024,103774.53,CREDIT,NEFT-596780404769-MOTOR INDUSTRIES LTD,NEFT,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,30/01/2024,20031.87,DEBIT,IMPS-958191151167-Paresh Patel,IMPS,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,30/01/2024,4709.99,CREDIT,IMPS-303734184625-PERSONAL CARE LTD,IMPS,SALARY
76395069446,MILESTONE BANKING SOLUTIONS,30/01/2024,118094.88,CREDIT,NEFT-385458313806-PRECISION ENGINEERING WORKS,NEFT,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,31/01/2024,80268.55,DEBIT,NEFT-798452317183-Nisha Desai,NEFT,GENERAL_DEBIT
76395069446,MILESTONE BANKING SOLUTIONS,01/02/2024,101996.23,CREDIT,NEFT-320697100327-TECHVISION SYSTEMS,NEFT,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,02/02/2024,117537.42,CREDIT,CLG-INDUSTRIAL COMPONENTS INDIA,CHQ,GENERAL_CREDIT
76395069446,MILESTONE BANKING SOLUTIONS,05/02/2024,88508.84,DEBIT,NEFT Dr-706187472668-RENT PAYMENT-MONTHLY RENT,NEFT,RENT
